movie_id,title,genres,keywords,overview,release_year,vote_average,combined_content,processed_content
374,When Harry Met Sally,Science Fiction Adventure,future technology survival space discovery,"A futuristic journey tests survival, discovery, and the consequences of advanced technology.",2014,7.4,"Science Fiction Adventure Science Fiction Adventure Science Fiction Adventure future technology survival space discovery future technology survival space discovery A futuristic journey tests survival, discovery, and the consequences of advanced technology.",science fiction adventure science fiction adventure science fiction adventure future technology survival space discovery future technology survival space discovery futuristic journey tests survival discovery consequences advanced technology
375,Sleepless in Seattle,Comedy,friendship humor mistake chaos fun,"Comic situations grow from misunderstandings, friendship, and unexpected turns.",2015,7.5,"Comedy Comedy Comedy friendship humor mistake chaos fun friendship humor mistake chaos fun Comic situations grow from misunderstandings, friendship, and unexpected turns.",comedy comedy comedy friendship humor mistake chaos fun friendship humor mistake chaos fun comic situations grow misunderstandings friendship unexpected turns
376,You've Got Mail,Romance Drama,love relationship heartbreak hope emotion,"A romantic story follows love, conflict, heartbreak, and the hope of connection.",2016,7.6,"Romance Drama Romance Drama Romance Drama love relationship heartbreak hope emotion love relationship heartbreak hope emotion A romantic story follows love, conflict, heartbreak, and the hope of connection.",romance drama romance drama romance drama love relationship heartbreak hope emotion love relationship heartbreak hope emotion romantic story follows love conflict heartbreak hope connection
377,Moulin Rouge,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",2017,7.7,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
378,Chicago,Fantasy Adventure,magic quest kingdom legend destiny,"A fantasy quest sends heroes through magical worlds, legends, and tests of courage.",2018,7.8,"Fantasy Adventure Fantasy Adventure Fantasy Adventure magic quest kingdom legend destiny magic quest kingdom legend destiny A fantasy quest sends heroes through magical worlds, legends, and tests of courage.",fantasy adventure fantasy adventure fantasy adventure magic quest kingdom legend destiny magic quest kingdom legend destiny fantasy quest sends heroes through magical worlds legends tests courage
379,The Greatest Showman,Horror Thriller,fear mystery survival darkness supernatural,"A frightening situation forces people to face fear, danger, and disturbing secrets.",2019,7.9,"Horror Thriller Horror Thriller Horror Thriller fear mystery survival darkness supernatural fear mystery survival darkness supernatural A frightening situation forces people to face fear, danger, and disturbing secrets.",horror thriller horror thriller horror thriller fear mystery survival darkness supernatural fear mystery survival darkness supernatural frightening situation forces people face fear danger disturbing secrets
380,Les Miserables,Biography Drama,true story success struggle history inspiration,"A biographical drama follows real-world struggle, achievement, and personal transformation.",2020,8.0,"Biography Drama Biography Drama Biography Drama true story success struggle history inspiration true story success struggle history inspiration A biographical drama follows real-world struggle, achievement, and personal transformation.",biography drama biography drama biography drama true story success struggle history inspiration true story success struggle history inspiration biographical drama follows real world struggle achievement personal transformation
381,Mamma Mia,Action Thriller,mission danger chase hero conspiracy combat,"A high-stakes mission pulls determined characters into danger, betrayal, and fast-moving conflict.",2021,8.1,"Action Thriller Action Thriller Action Thriller mission danger chase hero conspiracy combat mission danger chase hero conspiracy combat A high-stakes mission pulls determined characters into danger, betrayal, and fast-moving conflict.",action thriller action thriller action thriller mission danger chase hero conspiracy combat mission danger chase hero conspiracy combat high stakes mission pulls determined characters danger betrayal fast moving conflict
382,Bohemian Rhapsody,Drama,family ambition struggle emotion choice life,"A character-driven story explores personal choices, relationships, ambition, and emotional change.",2022,8.2,"Drama Drama Drama family ambition struggle emotion choice life family ambition struggle emotion choice life A character-driven story explores personal choices, relationships, ambition, and emotional change.",drama drama drama family ambition struggle emotion choice life family ambition struggle emotion choice life character driven story explores personal choices relationships ambition emotional change
383,Rocketman,Crime Drama Thriller,detective crime mystery investigation justice,"An investigation uncovers hidden motives, moral pressure, and dangerous secrets.",2023,8.3,"Crime Drama Thriller Crime Drama Thriller Crime Drama Thriller detective crime mystery investigation justice detective crime mystery investigation justice An investigation uncovers hidden motives, moral pressure, and dangerous secrets.",crime drama thriller crime drama thriller crime drama thriller detective crime mystery investigation justice detective crime mystery investigation justice investigation uncovers hidden motives moral pressure dangerous secrets
384,Elvis,Science Fiction Adventure,future technology survival space discovery,"A futuristic journey tests survival, discovery, and the consequences of advanced technology.",2024,8.4,"Science Fiction Adventure Science Fiction Adventure Science Fiction Adventure future technology survival space discovery future technology survival space discovery A futuristic journey tests survival, discovery, and the consequences of advanced technology.",science fiction adventure science fiction adventure science fiction adventure future technology survival space discovery future technology survival space discovery futuristic journey tests survival discovery consequences advanced technology
385,Walk the Line,Comedy,friendship humor mistake chaos fun,"Comic situations grow from misunderstandings, friendship, and unexpected turns.",1970,8.5,"Comedy Comedy Comedy friendship humor mistake chaos fun friendship humor mistake chaos fun Comic situations grow from misunderstandings, friendship, and unexpected turns.",comedy comedy comedy friendship humor mistake chaos fun friendship humor mistake chaos fun comic situations grow misunderstandings friendship unexpected turns
386,Ray,Romance Drama,love relationship heartbreak hope emotion,"A romantic story follows love, conflict, heartbreak, and the hope of connection.",1971,8.6,"Romance Drama Romance Drama Romance Drama love relationship heartbreak hope emotion love relationship heartbreak hope emotion A romantic story follows love, conflict, heartbreak, and the hope of connection.",romance drama romance drama romance drama love relationship heartbreak hope emotion love relationship heartbreak hope emotion romantic story follows love conflict heartbreak hope connection
387,Straight Outta Compton,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",1972,8.7,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
388,8 Mile,Fantasy Adventure,magic quest kingdom legend destiny,"A fantasy quest sends heroes through magical worlds, legends, and tests of courage.",1973,8.8,"Fantasy Adventure Fantasy Adventure Fantasy Adventure magic quest kingdom legend destiny magic quest kingdom legend destiny A fantasy quest sends heroes through magical worlds, legends, and tests of courage.",fantasy adventure fantasy adventure fantasy adventure magic quest kingdom legend destiny magic quest kingdom legend destiny fantasy quest sends heroes through magical worlds legends tests courage
389,Soul,Horror Thriller,fear mystery survival darkness supernatural,"A frightening situation forces people to face fear, danger, and disturbing secrets.",1974,8.9,"Horror Thriller Horror Thriller Horror Thriller fear mystery survival darkness supernatural fear mystery survival darkness supernatural A frightening situation forces people to face fear, danger, and disturbing secrets.",horror thriller horror thriller horror thriller fear mystery survival darkness supernatural fear mystery survival darkness supernatural frightening situation forces people face fear danger disturbing secrets
390,Finding Dory,Biography Drama,true story success struggle history inspiration,"A biographical drama follows real-world struggle, achievement, and personal transformation.",1975,9.0,"Biography Drama Biography Drama Biography Drama true story success struggle history inspiration true story success struggle history inspiration A biographical drama follows real-world struggle, achievement, and personal transformation.",biography drama biography drama biography drama true story success struggle history inspiration true story success struggle history inspiration biographical drama follows real world struggle achievement personal transformation
391,Toy Story 2,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",1976,9.1,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
392,Toy Story 3,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",1977,6.4,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
393,Toy Story 4,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",1978,6.5,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
394,Monsters University,Science Fiction Adventure,future technology survival space discovery,"A futuristic journey tests survival, discovery, and the consequences of advanced technology.",1979,6.6,"Science Fiction Adventure Science Fiction Adventure Science Fiction Adventure future technology survival space discovery future technology survival space discovery A futuristic journey tests survival, discovery, and the consequences of advanced technology.",science fiction adventure science fiction adventure science fiction adventure future technology survival space discovery future technology survival space discovery futuristic journey tests survival discovery consequences advanced technology
395,The Incredibles,Comedy,friendship humor mistake chaos fun,"Comic situations grow from misunderstandings, friendship, and unexpected turns.",1980,6.7,"Comedy Comedy Comedy friendship humor mistake chaos fun friendship humor mistake chaos fun Comic situations grow from misunderstandings, friendship, and unexpected turns.",comedy comedy comedy friendship humor mistake chaos fun friendship humor mistake chaos fun comic situations grow misunderstandings friendship unexpected turns
396,Incredibles 2,Romance Drama,love relationship heartbreak hope emotion,"A romantic story follows love, conflict, heartbreak, and the hope of connection.",1981,6.8,"Romance Drama Romance Drama Romance Drama love relationship heartbreak hope emotion love relationship heartbreak hope emotion A romantic story follows love, conflict, heartbreak, and the hope of connection.",romance drama romance drama romance drama love relationship heartbreak hope emotion love relationship heartbreak hope emotion romantic story follows love conflict heartbreak hope connection
397,Cars,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",1982,6.9,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
398,Cars 2,Fantasy Adventure,magic quest kingdom legend destiny,"A fantasy quest sends heroes through magical worlds, legends, and tests of courage.",1983,7.0,"Fantasy Adventure Fantasy Adventure Fantasy Adventure magic quest kingdom legend destiny magic quest kingdom legend destiny A fantasy quest sends heroes through magical worlds, legends, and tests of courage.",fantasy adventure fantasy adventure fantasy adventure magic quest kingdom legend destiny magic quest kingdom legend destiny fantasy quest sends heroes through magical worlds legends tests courage
399,Cars 3,Horror Thriller,fear mystery survival darkness supernatural,"A frightening situation forces people to face fear, danger, and disturbing secrets.",1984,7.1,"Horror Thriller Horror Thriller Horror Thriller fear mystery survival darkness supernatural fear mystery survival darkness supernatural A frightening situation forces people to face fear, danger, and disturbing secrets.",horror thriller horror thriller horror thriller fear mystery survival darkness supernatural fear mystery survival darkness supernatural frightening situation forces people face fear danger disturbing secrets
400,Brave,Biography Drama,true story success struggle history inspiration,"A biographical drama follows real-world struggle, achievement, and personal transformation.",1985,7.2,"Biography Drama Biography Drama Biography Drama true story success struggle history inspiration true story success struggle history inspiration A biographical drama follows real-world struggle, achievement, and personal transformation.",biography drama biography drama biography drama true story success struggle history inspiration true story success struggle history inspiration biographical drama follows real world struggle achievement personal transformation
401,A Bug's Life,Action Thriller,mission danger chase hero conspiracy combat,"A high-stakes mission pulls determined characters into danger, betrayal, and fast-moving conflict.",1986,7.3,"Action Thriller Action Thriller Action Thriller mission danger chase hero conspiracy combat mission danger chase hero conspiracy combat A high-stakes mission pulls determined characters into danger, betrayal, and fast-moving conflict.",action thriller action thriller action thriller mission danger chase hero conspiracy combat mission danger chase hero conspiracy combat high stakes mission pulls determined characters danger betrayal fast moving conflict
402,Luca,Drama,family ambition struggle emotion choice life,"A character-driven story explores personal choices, relationships, ambition, and emotional change.",1987,7.4,"Drama Drama Drama family ambition struggle emotion choice life family ambition struggle emotion choice life A character-driven story explores personal choices, relationships, ambition, and emotional change.",drama drama drama family ambition struggle emotion choice life family ambition struggle emotion choice life character driven story explores personal choices relationships ambition emotional change
403,Turning Red,Crime Drama Thriller,detective crime mystery investigation justice,"An investigation uncovers hidden motives, moral pressure, and dangerous secrets.",1988,7.5,"Crime Drama Thriller Crime Drama Thriller Crime Drama Thriller detective crime mystery investigation justice detective crime mystery investigation justice An investigation uncovers hidden motives, moral pressure, and dangerous secrets.",crime drama thriller crime drama thriller crime drama thriller detective crime mystery investigation justice detective crime mystery investigation justice investigation uncovers hidden motives moral pressure dangerous secrets
404,Elemental,Science Fiction Adventure,future technology survival space discovery,"A futuristic journey tests survival, discovery, and the consequences of advanced technology.",1989,7.6,"Science Fiction Adventure Science Fiction Adventure Science Fiction Adventure future technology survival space discovery future technology survival space discovery A futuristic journey tests survival, discovery, and the consequences of advanced technology.",science fiction adventure science fiction adventure science fiction adventure future technology survival space discovery future technology survival space discovery futuristic journey tests survival discovery consequences advanced technology
405,Encanto,Comedy,friendship humor mistake chaos fun,"Comic situations grow from misunderstandings, friendship, and unexpected turns.",1990,7.7,"Comedy Comedy Comedy friendship humor mistake chaos fun friendship humor mistake chaos fun Comic situations grow from misunderstandings, friendship, and unexpected turns.",comedy comedy comedy friendship humor mistake chaos fun friendship humor mistake chaos fun comic situations grow misunderstandings friendship unexpected turns
406,Frozen II,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",1991,7.8,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
407,Moana,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",1992,7.9,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
408,Tangled,Fantasy Adventure,magic quest kingdom legend destiny,"A fantasy quest sends heroes through magical worlds, legends, and tests of courage.",1993,8.0,"Fantasy Adventure Fantasy Adventure Fantasy Adventure magic quest kingdom legend destiny magic quest kingdom legend destiny A fantasy quest sends heroes through magical worlds, legends, and tests of courage.",fantasy adventure fantasy adventure fantasy adventure magic quest kingdom legend destiny magic quest kingdom legend destiny fantasy quest sends heroes through magical worlds legends tests courage
409,Zootopia,Horror Thriller,fear mystery survival darkness supernatural,"A frightening situation forces people to face fear, danger, and disturbing secrets.",1994,8.1,"Horror Thriller Horror Thriller Horror Thriller fear mystery survival darkness supernatural fear mystery survival darkness supernatural A frightening situation forces people to face fear, danger, and disturbing secrets.",horror thriller horror thriller horror thriller fear mystery survival darkness supernatural fear mystery survival darkness supernatural frightening situation forces people face fear danger disturbing secrets
410,Big Hero 6,Biography Drama,true story success struggle history inspiration,"A biographical drama follows real-world struggle, achievement, and personal transformation.",1995,8.2,"Biography Drama Biography Drama Biography Drama true story success struggle history inspiration true story success struggle history inspiration A biographical drama follows real-world struggle, achievement, and personal transformation.",biography drama biography drama biography drama true story success struggle history inspiration true story success struggle history inspiration biographical drama follows real world struggle achievement personal transformation
411,Wreck-It Ralph,Action Thriller,mission danger chase hero conspiracy combat,"A high-stakes mission pulls determined characters into danger, betrayal, and fast-moving conflict.",1996,8.3,"Action Thriller Action Thriller Action Thriller mission danger chase hero conspiracy combat mission danger chase hero conspiracy combat A high-stakes mission pulls determined characters into danger, betrayal, and fast-moving conflict.",action thriller action thriller action thriller mission danger chase hero conspiracy combat mission danger chase hero conspiracy combat high stakes mission pulls determined characters danger betrayal fast moving conflict
412,Ralph Breaks the Internet,Drama,family ambition struggle emotion choice life,"A character-driven story explores personal choices, relationships, ambition, and emotional change.",1997,8.4,"Drama Drama Drama family ambition struggle emotion choice life family ambition struggle emotion choice life A character-driven story explores personal choices, relationships, ambition, and emotional change.",drama drama drama family ambition struggle emotion choice life family ambition struggle emotion choice life character driven story explores personal choices relationships ambition emotional change
413,Aladdin,Crime Drama Thriller,detective crime mystery investigation justice,"An investigation uncovers hidden motives, moral pressure, and dangerous secrets.",1998,8.5,"Crime Drama Thriller Crime Drama Thriller Crime Drama Thriller detective crime mystery investigation justice detective crime mystery investigation justice An investigation uncovers hidden motives, moral pressure, and dangerous secrets.",crime drama thriller crime drama thriller crime drama thriller detective crime mystery investigation justice detective crime mystery investigation justice investigation uncovers hidden motives moral pressure dangerous secrets
414,Beauty and the Beast,Science Fiction Adventure,future technology survival space discovery,"A futuristic journey tests survival, discovery, and the consequences of advanced technology.",1999,8.6,"Science Fiction Adventure Science Fiction Adventure Science Fiction Adventure future technology survival space discovery future technology survival space discovery A futuristic journey tests survival, discovery, and the consequences of advanced technology.",science fiction adventure science fiction adventure science fiction adventure future technology survival space discovery future technology survival space discovery futuristic journey tests survival discovery consequences advanced technology
415,Mulan,Comedy,friendship humor mistake chaos fun,"Comic situations grow from misunderstandings, friendship, and unexpected turns.",2000,8.7,"Comedy Comedy Comedy friendship humor mistake chaos fun friendship humor mistake chaos fun Comic situations grow from misunderstandings, friendship, and unexpected turns.",comedy comedy comedy friendship humor mistake chaos fun friendship humor mistake chaos fun comic situations grow misunderstandings friendship unexpected turns
416,Hercules,Romance Drama,love relationship heartbreak hope emotion,"A romantic story follows love, conflict, heartbreak, and the hope of connection.",2001,8.8,"Romance Drama Romance Drama Romance Drama love relationship heartbreak hope emotion love relationship heartbreak hope emotion A romantic story follows love, conflict, heartbreak, and the hope of connection.",romance drama romance drama romance drama love relationship heartbreak hope emotion love relationship heartbreak hope emotion romantic story follows love conflict heartbreak hope connection
417,The Little Mermaid,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",2002,8.9,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
418,Tarzan,Fantasy Adventure,magic quest kingdom legend destiny,"A fantasy quest sends heroes through magical worlds, legends, and tests of courage.",2003,9.0,"Fantasy Adventure Fantasy Adventure Fantasy Adventure magic quest kingdom legend destiny magic quest kingdom legend destiny A fantasy quest sends heroes through magical worlds, legends, and tests of courage.",fantasy adventure fantasy adventure fantasy adventure magic quest kingdom legend destiny magic quest kingdom legend destiny fantasy quest sends heroes through magical worlds legends tests courage
419,Pocahontas,Horror Thriller,fear mystery survival darkness supernatural,"A frightening situation forces people to face fear, danger, and disturbing secrets.",2004,9.1,"Horror Thriller Horror Thriller Horror Thriller fear mystery survival darkness supernatural fear mystery survival darkness supernatural A frightening situation forces people to face fear, danger, and disturbing secrets.",horror thriller horror thriller horror thriller fear mystery survival darkness supernatural fear mystery survival darkness supernatural frightening situation forces people face fear danger disturbing secrets
420,Lilo & Stitch,Biography Drama,true story success struggle history inspiration,"A biographical drama follows real-world struggle, achievement, and personal transformation.",2005,6.4,"Biography Drama Biography Drama Biography Drama true story success struggle history inspiration true story success struggle history inspiration A biographical drama follows real-world struggle, achievement, and personal transformation.",biography drama biography drama biography drama true story success struggle history inspiration true story success struggle history inspiration biographical drama follows real world struggle achievement personal transformation
421,The Jungle Book,Action Thriller,mission danger chase hero conspiracy combat,"A high-stakes mission pulls determined characters into danger, betrayal, and fast-moving conflict.",2006,6.5,"Action Thriller Action Thriller Action Thriller mission danger chase hero conspiracy combat mission danger chase hero conspiracy combat A high-stakes mission pulls determined characters into danger, betrayal, and fast-moving conflict.",action thriller action thriller action thriller mission danger chase hero conspiracy combat mission danger chase hero conspiracy combat high stakes mission pulls determined characters danger betrayal fast moving conflict
422,Cinderella,Drama,family ambition struggle emotion choice life,"A character-driven story explores personal choices, relationships, ambition, and emotional change.",2007,6.6,"Drama Drama Drama family ambition struggle emotion choice life family ambition struggle emotion choice life A character-driven story explores personal choices, relationships, ambition, and emotional change.",drama drama drama family ambition struggle emotion choice life family ambition struggle emotion choice life character driven story explores personal choices relationships ambition emotional change
423,Sleeping Beauty,Crime Drama Thriller,detective crime mystery investigation justice,"An investigation uncovers hidden motives, moral pressure, and dangerous secrets.",2008,6.7,"Crime Drama Thriller Crime Drama Thriller Crime Drama Thriller detective crime mystery investigation justice detective crime mystery investigation justice An investigation uncovers hidden motives, moral pressure, and dangerous secrets.",crime drama thriller crime drama thriller crime drama thriller detective crime mystery investigation justice detective crime mystery investigation justice investigation uncovers hidden motives moral pressure dangerous secrets
424,Snow White and the Seven Dwarfs,Science Fiction Adventure,future technology survival space discovery,"A futuristic journey tests survival, discovery, and the consequences of advanced technology.",2009,6.8,"Science Fiction Adventure Science Fiction Adventure Science Fiction Adventure future technology survival space discovery future technology survival space discovery A futuristic journey tests survival, discovery, and the consequences of advanced technology.",science fiction adventure science fiction adventure science fiction adventure future technology survival space discovery future technology survival space discovery futuristic journey tests survival discovery consequences advanced technology
425,Pinocchio,Comedy,friendship humor mistake chaos fun,"Comic situations grow from misunderstandings, friendship, and unexpected turns.",2010,6.9,"Comedy Comedy Comedy friendship humor mistake chaos fun friendship humor mistake chaos fun Comic situations grow from misunderstandings, friendship, and unexpected turns.",comedy comedy comedy friendship humor mistake chaos fun friendship humor mistake chaos fun comic situations grow misunderstandings friendship unexpected turns
426,Dumbo,Romance Drama,love relationship heartbreak hope emotion,"A romantic story follows love, conflict, heartbreak, and the hope of connection.",2011,7.0,"Romance Drama Romance Drama Romance Drama love relationship heartbreak hope emotion love relationship heartbreak hope emotion A romantic story follows love, conflict, heartbreak, and the hope of connection.",romance drama romance drama romance drama love relationship heartbreak hope emotion love relationship heartbreak hope emotion romantic story follows love conflict heartbreak hope connection
427,Bambi,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",2012,7.1,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
428,Shrek 2,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",2013,7.2,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
429,Shrek the Third,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",2014,7.3,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
430,Shrek Forever After,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",2015,7.4,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
431,Kung Fu Panda 2,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",2016,7.5,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
432,Kung Fu Panda 3,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",2017,7.6,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
433,How to Train Your Dragon 2,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",2018,7.7,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
434,How to Train Your Dragon: The Hidden World,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",2019,7.8,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
435,Madagascar,Comedy,friendship humor mistake chaos fun,"Comic situations grow from misunderstandings, friendship, and unexpected turns.",2020,7.9,"Comedy Comedy Comedy friendship humor mistake chaos fun friendship humor mistake chaos fun Comic situations grow from misunderstandings, friendship, and unexpected turns.",comedy comedy comedy friendship humor mistake chaos fun friendship humor mistake chaos fun comic situations grow misunderstandings friendship unexpected turns
436,Madagascar: Escape 2 Africa,Romance Drama,love relationship heartbreak hope emotion,"A romantic story follows love, conflict, heartbreak, and the hope of connection.",2021,8.0,"Romance Drama Romance Drama Romance Drama love relationship heartbreak hope emotion love relationship heartbreak hope emotion A romantic story follows love, conflict, heartbreak, and the hope of connection.",romance drama romance drama romance drama love relationship heartbreak hope emotion love relationship heartbreak hope emotion romantic story follows love conflict heartbreak hope connection
437,Megamind,Animation Family Adventure,family friendship journey imagination heart,"An animated adventure celebrates friendship, courage, imagination, and family bonds.",2022,8.1,"Animation Family Adventure Animation Family Adventure Animation Family Adventure family friendship journey imagination heart family friendship journey imagination heart An animated adventure celebrates friendship, courage, imagination, and family bonds.",animation family adventure animation family adventure animation family adventure family friendship journey imagination heart family friendship journey imagination heart animated adventure celebrates friendship courage imagination family bonds
438,The Croods,Fantasy Adventure,magic quest kingdom legend destiny,"A fantasy quest sends heroes through magical worlds, legends, and tests of courage.",2023,8.2,"Fantasy Adventure Fantasy Adventure Fantasy Adventure magic quest kingdom legend destiny magic quest kingdom legend destiny A fantasy quest sends heroes through magical worlds, legends, and tests of courage.",fantasy adventure fantasy adventure fantasy adventure magic quest kingdom legend destiny magic quest kingdom legend destiny fantasy quest sends heroes through magical worlds legends tests courage
439,The Croods: A New Age,Horror Thriller,fear mystery survival darkness supernatural,"A frightening situation forces people to face fear, danger, and disturbing secrets.",2024,8.3,"Horror Thriller Horror Thriller Horror Thriller fear mystery survival darkness supernatural fear mystery survival darkness supernatural A frightening situation forces people to face fear, danger, and disturbing secrets.",horror thriller horror thriller horror thriller fear mystery survival darkness supernatural fear mystery survival darkness supernatural frightening situation forces people face fear danger disturbing secrets
440,Despicable Me,Biography Drama,true story success struggle history inspiration,"A biographical drama follows real-world struggle, achievement, and personal transformation.",1970,8.4,"Biography Drama Biography Drama Biography Drama true story success struggle history inspiration true story success struggle history inspiration A biographical drama follows real-world struggle, achievement, and personal transformation.",biography drama biography drama biography drama true story success struggle history inspiration true story success struggle history inspiration biographical drama follows real world struggle achievement personal transformation
